bigg_id,ID
gsn_p,cpd:C00387_p
gthox_p,cpd:C00127_p
gua_p,cpd:C00242_p
h_p,cpd:C00080_p
h2_p,cpd:C00282_p
h2o_p,cpd:C00001_p
hdca_p,cpd:C00249_p
hdcea_p,hdcea_p
hg2_p,cpd:C00703_p
his__L_p,cpd:C00135_p
hom__L_p,cpd:C00263_p
hxan_p,cpd:C00262_p
idon__L_p,cpd:C00770_p
ile__L_p,cpd:C00407_p
imp_p,cpd:C00130_p
indole_p,cpd:C00463_p
isetac_p,cpd:C05123_p
k_p,cpd:C00238_p
lcts_p,cpd:C00243_p
lipa_p,cpd:C06026_p
lipa_cold_p,lipa_cold_p
malt_p,cpd:C00208_p
malthx_p,cpd:C01936_p
maltpt_p,maltpt_p
maltttr_p,cpd:C02013_p
met__D_p,cpd:C00855_p
met__L_p,cpd:C00073_p
metsox_S__L_p,cpd:C02989_p
mg2_p,cpd:C00305_p
mincyc_p,cpd:C07225_p
minohp_p,cpd:C01204_p
mnl_p,cpd:C00392_p
mso3_p,cpd:C11145_p
murein3p3p_p,murein3p3p_p
murein4px4p_p,murein4px4p_p
murein4px4p4p_p,murein4px4p4p_p
murein5p3p_p,murein5p3p_p
murein5p5p5p_p,murein5p5p5p_p
murein5px4px4p_p,murein5px4px4p_p
n2o_p,cpd:C00887_p
ni2_p,cpd:C14711_p
no2_p,cpd:C00088_p
novbcn_p,cpd:C05080_p
o16a2und_p,o16a2und_p
o16a4colipa_p,o16a4colipa_p
o16aund_p,o16aund_p
o2s_p,cpd:C00704_p
ocdcea_p,cpd:C00712_p
pa160_p,pa160_p
pa161_p,pa161_p
pe120_p,pe120_p
pe140_p,pe140_p
pe141_p,pe141_p
pe160_p,pe160_p
pe180_p,pe180_p
peamn_p,cpd:C05332_p
pg120_p,pg120_p
pg141_p,pg141_p
pg161_p,pg161_p
pg181_p,pg181_p
pgp120_p,pgp120_p
pgp140_p,pgp140_p
pgp180_p,pgp180_p
pgp181_p,pgp181_p
phe__L_p,cpd:C00079_p
pppn_p,cpd:C05629_p
pro__L_p,cpd:C00148_p
progly_p,progly_p
psclys_p,psclys_p
pser__L_p,cpd:C01005_p
ptrc_p,cpd:C00134_p
pydx_p,cpd:C00250_p
pyr_p,cpd:C00022_p
quin_p,cpd:C00296_p
r5p_p,cpd:C03736_p
rfamp_p,cpd:C06688_p
rib__D_p,cpd:C00121_p
rmn_p,cpd:C00507_p
sbt__D_p,cpd:C00794_p
sel_p,cpd:C05697_p
ser__D_p,cpd:C00740_p
ser__L_p,cpd:C00065_p
so4_p,cpd:C00059_p
spmd_p,cpd:C00315_p
succ_p,cpd:C00042_p
sucr_p,cpd:C00089_p
tartr__D_p,cpd:C02107_p
taur_p,cpd:C00245_p
thr__L_p,cpd:C00188_p
thrp_p,cpd:C12147_p
thymd_p,cpd:C00214_p
tma_p,cpd:C00565_p
tmao_p,cpd:C01104_p
tre_p,cpd:C01083_p
ttdcea_p,ttdcea_p
tyrp_p,cpd:C06501_p
uLa4n_p,uLa4n_p
udcpdp_p,udcpdp_p
udpacgal_p,cpd:C00203_p
udpg_p,cpd:C00029_p
ump_p,cpd:C00105_p
unagamuf_p,unagamuf_p
ura_p,cpd:C00106_p
urea_p,cpd:C00086_p
uri_p,cpd:C00299_p
xan_p,cpd:C00385_p
xmp_p,cpd:C00655_p
xylu__L_p,cpd:C00310_p
zn2_p,cpd:C00038_p
2dhglcn_c,cpd:C06473_c
2kmb_c,cpd:C01180_c
dkmpp_c,cpd:C15650_c
fldox_c,cpd:C02869_c
fldrd_c,cpd:C02745_c
mmcoa__R_c,cpd:C01213_c
s_c,s_c
ssaltpp_c,ssaltpp_c
13BDglcn_c,13BDglcn_c
13BDglcn_e,13BDglcn_e
16BDglcn_c,16BDglcn_c
1ag3p_SC_c,cpd:C00681_c
1agpc_SC_c,1agpc_SC_c
1mncam_c,cpd:C02918_c
1p3h5c_m,cpd:C04281_m
1pyr5c_m,cpd:C03912_m
23dhmb_m,cpd:C04272_m
23dhmp_m,cpd:C06007_m
23dpg_c,23dpg_c
25dhpp_c,25dhpp_c
2ahbut_m,cpd:C06006_m
2ahhmd_m,cpd:C04807_m
2dda7p_m,cpd:C04691_m
2dglc_c,cpd:C00586_c
2hpmmbq_m,2hpmmbq_m
2mbac_c,2mbac_c
2mbac_e,2mbac_e
2mbald_c,cpd:C02223_c
2mbald_e,cpd:C02223_e
2mbtoh_c,2mbtoh_c
2mbtoh_e,2mbtoh_e
2mcit_m,cpd:C02225_m
2mppal_c,2mppal_c
2mppal_e,2mppal_e
2oxoadp_m,cpd:C00322_m
2phetoh_c,cpd:C05853_c
2phetoh_e,cpd:C05853_e
34hpp_m,cpd:C01179_m
35ccmp_c,35ccmp_c
35cimp_c,35cimp_c
3c3hmp_e,cpd:C02504_e
3dh5hpb_m,cpd:C05200_m
3hanthrn_c,cpd:C00632_c
3hdcoa_x,cpd:C05264_x
3hddcoa_x,cpd:C05262_x
3hhdcoa_x,cpd:C05258_x
3hxccoa_x,3hxccoa_x
3ipmmest_c,3ipmmest_c
3mbald_m,cpd:C01390_m
3mob_m,cpd:C00141_m
3mop_e,cpd:C00671_e
3odcoa_x,cpd:C05265_x
3ohdcoa_x,cpd:C05259_x
3ohodcoa_x,cpd:C16216_x
3ophb_5_m,cpd:C13425_m
3otdcoa_x,cpd:C05261_x
44mctr_c,44mctr_c
4aabutn_c,cpd:C02946_c
4abut_m,cpd:C00334_m
4abutn_m,cpd:C00555_m
4abz_m,cpd:C00568_m
4gudbutn_c,cpd:C01035_c
4h2oglt_m,cpd:C01127_m
4hbz_m,cpd:C00156_m
4hbzcoa_m,cpd:C02949_m
4hpro_LT_c,cpd:C01157_c
4mzym_c,cpd:C05103_c
5aop_e,cpd:C00430_e
5dpmev_c,cpd:C01143_c
5fthf_m,cpd:C03479_m
6pgl_r,cpd:C01236_r
ACP_m,cpd:C00229_m
L2aadp6sa_c,cpd:C04076_c
cysi__L_v,cpd:C00491_v
Lfmkynr_c,cpd:C02700_c
NPmehis_c,cpd:C01152_c
Nbfortyr_c,Nbfortyr_c
Nbfortyr_e,Nbfortyr_e
Nfortyr_c,Nfortyr_c
Ssq23epx_c,cpd:C01054_c
Ssq23epx_r,cpd:C01054_r
T4hcinnm_m,cpd:C00811_m
acACP_m,cpd:C03939_m
ac_m,cpd:C00033_m
accoa_x,cpd:C00024_x
aces_c,cpd:C01883_c
aces_e,cpd:C01883_e
acg5sa_m,cpd:C01250_m
acrn_m,cpd:C02571_m
ade_m,cpd:C00147_m
adn_m,cpd:C00212_m
adp_x,cpd:C00008_x
ahcys_m,cpd:C00021_m
akg_x,cpd:C00026_x
alltt_e,cpd:C00499_e
alpam_m,alpam_m
amet_e,cpd:C00019_e
amp2p_c,amp2p_c
amp_x,cpd:C00020_x
apep_c,cpd:C03011_c
aproa_c,cpd:C05665_c
aprop_c,cpd:C05714_c
arab__D_c,cpd:C00216_c
arab__D_e,cpd:C00216_e
arg__L_m,cpd:C00062_m
arg__L_v,cpd:C00062_v
asn__L_m,cpd:C00152_m
asn__L_v,cpd:C00152_v
asp__L_x,cpd:C00049_x
asptrna_m,cpd:C02984_m
atp_g,cpd:C00002_g
atp_m,cpd:C00002_m
atp_n,cpd:C00002_n
atp_v,cpd:C00002_v
btd_RR_c,btd_RR_c
btd_RR_e,btd_RR_e
caphis_c,caphis_c
cdp_n,cpd:C00112_n
cdpchol_c,cpd:C00307_c
cdpdag_SC_c,cdpdag_SC_c
cer1_26_c,cer1_26_c
cer1_26_r,cer1_26_r
cer2_26_c,cer2_26_c
cer2_26_r,cer2_26_r
cer3_24_c,cer3_24_c
chitin_c,chitin_c
cit_m,cpd:C00158_m
clpn_SC_m,clpn_SC_m
cmaphis_c,cmaphis_c
cmusa_c,cpd:C04409_c
co2_g,cpd:C00011_g
co2_m,cpd:C00011_m
co2_n,cpd:C00011_n
co2_v,cpd:C00011_v
coa_r,cpd:C00010_r
coa_x,cpd:C00010_x
crn_x,cpd:C00318_x
cyst__L_x,cpd:C02291_x
dadp_n,cpd:C00206_n
dagpy_SC_c,dagpy_SC_c
dann_e,cpd:C01037_e
dcdp_n,cpd:C00705_n
ddcaACP_m,ddcaACP_m
ddca_x,ddca_x
ddcacoa_x,cpd:C01832_x
dhap_m,cpd:C00111_m
dhf_m,cpd:C00415_m
dhlam_m,cpd:C00579_m
dhpt_m,cpd:C00921_m
dnad_m,cpd:C00857_m
dnad_n,cpd:C00857_n
dolichol_c,cpd:C00381_c
dolmanp_r,cpd:C03862_r
dolp_c,dolp_c
dolp_r,dolp_r
dpcoa_m,cpd:C00882_m
dttp_e,cpd:C00459_e
e4hglu_c,cpd:C05947_c
e4hglu_x,cpd:C05947_x
e4p_m,cpd:C00279_m
epistest_SC_c,epistest_SC_c
epistest_SC_e,epistest_SC_e
epm_c,cpd:C05400_c
ergstest_SC_c,ergstest_SC_c
ergstest_SC_e,ergstest_SC_e
ergtetrol_c,cpd:C05440_c
ergtetrol_r,cpd:C05440_r
ergtrol_c,ergtrol_c
f26bp_c,cpd:C00665_c
fecost_c,cpd:C04525_c
fecost_e,cpd:C04525_e
fmettrna_m,cpd:C03294_m
fmn_e,cpd:C00061_e
focytc_m,cpd:C00924_m
for_m,cpd:C00058_m
fum_m,cpd:C00122_m
g6p_B_c,cpd:C01172_c
gcald_m,cpd:C00266_m
ggdp_c,cpd:C00353_c
glp_c,cpd:C02038_c
glu5sa_m,cpd:C01165_m
glu__L_x,cpd:C00025_x
glutrna_m,cpd:C02987_m
gly_m,cpd:C00037_m
glyc3p_m,cpd:C00093_m
gmp_g,cpd:C00144_g
gthrd_m,cpd:C00051_m
gthrd_v,cpd:C00051_v
gtp_m,cpd:C00044_m
h2o2_m,cpd:C00027_m
h2o2_n,cpd:C00027_n
h2o_r,cpd:C00001_r
h2o_x,cpd:C00001_x
hLkynr_c,cpd:C03227_c
h_r,cpd:C00080_r
h_x,cpd:C00080_x
hcit_m,hcit_m
hcit_n,hcit_n
hco3_m,cpd:C00288_m
hco3_n,cpd:C00288_n
hcys__L_x,cpd:C00155_x
hdca_x,cpd:C00249_x
hdcea_x,hdcea_x
hdd2coa_x,cpd:C05272_x
hdeACP_m,hdeACP_m
hemeA_m,cpd:C15670_m
hemeO_m,cpd:C15672_m
hexc_c,hexc_c
hexc_e,hexc_e
hexc_x,hexc_x
hexccoa_c,hexccoa_c
hexccoa_r,hexccoa_r
hexccoa_x,hexccoa_x
hexdp_m,cpd:C01230_m
histrna_m,cpd:C02988_m
hmgcoa_c,hmgcoa_c
hpglu_c,cpd:C04144_c
iamoh_c,cpd:C07328_c
iamoh_e,cpd:C07328_e
ibutac_c,ibutac_c
ibutac_e,ibutac_e
ibutoh_c,cpd:C14710_c
ibutoh_e,cpd:C14710_e
icit_x,cpd:C00311_x
id3acald_c,cpd:C00637_c
id3acald_e,cpd:C00637_e
iletrna_m,cpd:C03127_m
ind3ac_m,cpd:C00954_m
ind3acnl_c,cpd:C02938_c
ind3eth_c,cpd:C00955_c
ind3eth_e,cpd:C00955_e
indpyr_c,cpd:C00331_c
ipc126_SC_c,ipc126_SC_c
ipc224_SC_c,ipc224_SC_c
ipc226_SC_c,ipc226_SC_c
ipc324_SC_c,ipc324_SC_c
ipc326_SC_c,ipc326_SC_c
ipdp_m,cpd:C00129_m
itacon_m,cpd:C00490_m
lac__D_m,cpd:C00256_m
lac__L_m,cpd:C00186_m
lanostest_SC_c,lanostest_SC_c
lanostest_SC_e,lanostest_SC_e
leu__L_m,cpd:C00123_m
leu__L_v,cpd:C00123_v
leutrna_m,cpd:C02047_m
lpam_m,cpd:C00248_m
lys__L_m,cpd:C00047_m
lys__L_v,cpd:C00047_v
m1macchitppdol_g,m1macchitppdol_g
m4macchitppdol_g,m4macchitppdol_g
macchitppdol_g,macchitppdol_g
malACP_m,cpd:C01209_m
mal__L_m,cpd:C00149_m
malcoa_m,cpd:C00083_m
manmi1p__D_c,manmi1p__D_c
mettrna_m,cpd:C02430_m
mev__R_c,cpd:C00418_c
mhpglu_c,cpd:C04489_c
mi13456p_n,mi13456p_n
mi1345p_n,mi1345p_n
mi1456p_n,mi1456p_n
mi145p_c,mi145p_c
minohp_c,cpd:C01204_c
mip2c124_SC_c,mip2c124_SC_c
mip2c224_SC_c,mip2c224_SC_c
mip2c226_SC_c,mip2c226_SC_c
mip2c324_SC_c,mip2c324_SC_c
mipc226_SC_c,mipc226_SC_c
mlthf_m,cpd:C00143_m
nac_m,cpd:C00253_m
nad_r,cpd:C00003_r
nad_x,cpd:C00003_x
nadh_r,cpd:C00004_r
nadh_x,cpd:C00004_x
nadp_m,cpd:C00006_m
nadph_m,cpd:C00005_m
ncam_m,cpd:C00153_m
nh4_m,cpd:C00014_m
nh4_n,cpd:C00014_n
nmn_m,cpd:C00455_m
o2_m,cpd:C00007_m
oaa_e,cpd:C00036_e
oaa_x,cpd:C00036_x
occoa_x,cpd:C01944_x
ocdcaACP_m,ocdcaACP_m
ocdcyaACP_c,ocdcyaACP_c
ocdcya_c,ocdcya_c
ocdcya_e,ocdcya_e
ocdycacoa_c,ocdycacoa_c
ocdycacoa_x,ocdycacoa_x
octeACP_m,octeACP_m
odecoa_x,odecoa_x
oh1_c,cpd:C00001_c
orn_m,cpd:C00077_m
oxag_m,cpd:C05533_m
pa_SC_c,pa_SC_c
pacald_m,cpd:C00601_m
pan4p_m,cpd:C01134_m
pap_m,cpd:C00054_m
pe_SC_g,pe_SC_g
pe_SC_m,pe_SC_m
pe_SC_v,pe_SC_v
pendp_m,cpd:C04217_m
pg_SC_m,pg_SC_m
pheme_m,cpd:C00032_m
phetrna_m,cpd:C03511_m
pi_g,cpd:C00009_g
pi_m,cpd:C00009_m
pi_n,cpd:C00009_n
pi_v,cpd:C00009_v
pmtcoa_x,cpd:C00154_x
ppcoa_m,cpd:C00100_m
ppi_m,cpd:C00013_m
ppi_n,cpd:C00013_n
ppmi12346p_c,cpd:C11526_c
ps_SC_c,ps_SC_c
psph1p_c,psph1p_c
psph1p_r,psph1p_r
ptd135bp_SC_c,ptd135bp_SC_c
ptd145bp_SC_c,ptd145bp_SC_c
ptd1ino_SC_n,ptd1ino_SC_n
ptd3ino_SC_c,ptd3ino_SC_c
ptd4ino_SC_c,ptd4ino_SC_c
pyr_x,cpd:C00022_x
q6h2_m,q6h2_m
ribflv_e,cpd:C00255_e
rnam_c,cpd:C03150_c
saccrp__L_c,cpd:C00449_c
sbt__D_c,cpd:C00794_c
sbt__L_c,cpd:C01722_c
sbt__L_e,cpd:C01722_e
sdhlam_m,cpd:C01169_m
sph1p_c,cpd:C01120_c
sph1p_r,cpd:C01120_r
sql_c,cpd:C00751_c
sql_r,cpd:C00751_r
stcoa_x,cpd:C00412_x
sucr_c,cpd:C00089_c
tchola_v,cpd:C05122_v
td2coa_x,cpd:C05273_x
thf_m,cpd:C00101_m
thfglu_c,thfglu_c
thmpp_m,cpd:C00068_m
trdox_x,cpd:C00343_x
trdrd_x,cpd:C00342_x
triglyc_SC_c,triglyc_SC_c
trnaasn_m,cpd:C01637_m
trnaasp_m,cpd:C01638_m
trnaile_m,cpd:C01644_m
trnaleu_m,cpd:C01645_m
trnalys_m,cpd:C01646_m
trnamet_m,cpd:C01647_m
trnaphe_m,cpd:C01648_m
trnatyr_m,cpd:C00787_m
trnaval_m,cpd:C01653_m
trp__L_m,cpd:C00078_m
trptrna_m,cpd:C03512_m
ttc_c,ttc_c
ttc_x,ttc_x
ttdcea_x,ttdcea_x
tyr__L_m,cpd:C00082_m
tyr__L_v,cpd:C00082_v
tyrtrna_m,cpd:C02839_m
udpacgal_c,cpd:C00203_c
udpgal_g,cpd:C00052_g
val__L_m,cpd:C00183_m
valtrna_m,cpd:C02554_m
xylt_c,cpd:C00379_c
xylt_e,cpd:C00379_e
zym_int1_c,zym_int1_c
zym_int2_c,zym_int2_c
zymstest_SC_c,zymstest_SC_c
zymstest_SC_e,zymstest_SC_e
2ombz_c,cpd:C05813_c
3AStmyn_c,3AStmyn_c
3AStrmyn_c,cpd:C03580_c
3mbdhl_c,cpd:C05119_c
4izp_c,cpd:C03680_c
Stmyn_c,cpd:C00413_c
acmam_c,acmam_c
acmama_c,acmama_c
alpro_c,cpd:C01242_c
bgly_c,cpd:C01586_c
clpn_EC_c,clpn_EC_c
clpn_SA_c,clpn_SA_c
cpppg1_c,cpd:C05768_c
dgdcg_SA_c,dgdcg_SA_c
dhlpro_c,cpd:C02972_c
fa10_c,fa10_c
fa11_c,fa11_c
fa19a_c,fa19a_c
fa4_c,fa4_c
fa5_c,fa5_c
fdxox_c,cpd:C00139_c
fdxrd_c,cpd:C00138_c
forglu_c,cpd:C00439_c
glcp_SA_c,glcp_SA_c
hepdp_c,cpd:C04216_c
lac6p_c,cpd:C05396_c
lpro_c,cpd:C02051_c
male_c,cpd:C01384_c
nop_c,cpd:C01682_c
octp_c,cpd:C04137_c
pala_SA2_c,pala_SA2_c
pg_SA_c,pg_SA_c
pgly_SA_c,pgly_SA_c
pime_c,cpd:C02656_c
pleu_SA2_c,pleu_SA2_c
plys_SA2_c,plys_SA2_c
plys_SA_c,plys_SA_c
ps_SA_c,ps_SA_c
salcn6p_c,cpd:C06188_c
salcn_e,cpd:C01451_e
tcam_c,tcam_c
udcp_c,udcp_c
uppg1_c,cpd:C05766_c
urcan_c,cpd:C00785_c
pep_p,cpd:C00074_p
3pg_e,cpd:C00197_e
3pg_p,cpd:C00197_p
chitob_e,chitob_e
feroxB_e,cpd:C07597_e
chitob_p,chitob_p
feroxEfe_e,feroxEfe_e
airs_c,airs_c
airs_p,airs_p
feroxE_e,feroxE_e
scys__L_c,cpd:C05824_c
pep_e,cpd:C00074_e
23dhbzs3_e,23dhbzs3_e
tag__D_e,cpd:C00795_e
rnam_p,cpd:C03150_p
2pg_p,cpd:C00631_p
guln__L_p,cpd:C00800_p
guln__L_e,cpd:C00800_e
icit_p,cpd:C00311_p
icit_e,cpd:C00311_e
feroxBfe_e,feroxBfe_e
2pg_e,cpd:C00631_e
oaa_p,cpd:C00036_p
23dhbzs3_c,23dhbzs3_c
remnant1_e,remnant1_e
tag__D_p,cpd:C00795_p
rnam_e,cpd:C03150_e
copre2_c,copre2_c
airs_e,airs_e
diact_e,cpd:C00741_e
5aptn_c,cpd:C00431_c
oxptn_c,cpd:C03273_c
rbt_e,cpd:C00474_e
cellb_e,cpd:C00185_e
glutcoa_c,cpd:C00527_c
salcn_c,cpd:C01451_c
cellb_p,cpd:C00185_p
3hoxpac_e,cpd:C05593_e
peng_e,cpd:C05551_e
peng_p,cpd:C05551_p
gicolipaBR1_c,gicolipaBR1_c
3hoxpac_p,cpd:C05593_p
6apa_e,cpd:C02954_e
6apa_p,cpd:C02954_p
colipaB_c,colipaB_c
gagggicolipaBR1_c,gagggicolipaBR1_c
gggicolipaBR1_c,gggicolipaBR1_c
LptA_p,LptA_p
enlipidA_p,enlipidA_p
salcn_p,cpd:C01451_p
enlipidA_e,enlipidA_e
gicolipaAR1_c,gicolipaAR1_c
cellb_c,cpd:C00185_c
lipidA_core_e_p,lipidA_core_e_p
arab__D_p,cpd:C00216_p
cdigmp_c,cdigmp_c
nicrns_c,cpd:C05841_c
3hmp_c,cpd:C01188_c
6pgg_c,6pgg_c
2ohph_5_c,2ohph_5_c
2omph_5_m,2omph_5_m
2omph_5_n,2omph_5_n
5mthf_m,cpd:C00440_m
ahcys_n,cpd:C00021_n
amuco_c,cpd:C02220_c
dhor__S_n,cpd:C00337_n
2omhmbl_5_m,2omhmbl_5_m
f6p_B_c,cpd:C05345_c
3hacoa_x,cpd:C00640_x
octdp_5_c,octdp_5_c
acoa_x,cpd:C00040_x
lald__L_m,cpd:C00424_m
2ommbl_5_m,2ommbl_5_m
cdpglc_c,cpd:C00501_c
stys_c,cpd:C01613_c
dhmtp_c,cpd:C15606_c
CDP_4keto_6deox_glc_c,CDP_4keto_6deox_glc_c
tdp_c,tdp_c
laur_hde_kdo2lipid4_c,laur_hde_kdo2lipid4_c
ttp_c,ttp_c
kokdo_laur_hde_lipid4_c,kokdo_laur_hde_lipid4_c
hkmpp_c,cpd:C15651_c
lps_tetra_c,lps_tetra_c
5cmhm_c,cpd:C04186_c
5cohe_c,cpd:C04186_c
2ohed_c,cpd:C03063_c
3hoxpac_c,cpd:C05593_c
1pipdn2c_c,cpd:C04092_c
6p2dhglcn_c,cpd:C01218_c
2dhglcn_p,cpd:C06473_p
2dhglcn_e,cpd:C06473_e
R_3hdcoa_c,R_3hdcoa_c
R_3hddcoa_c,R_3hddcoa_c
R_3hcmrs7ecoa_c,R_3hcmrs7ecoa_c
R_3hhcoa_c,R_3hhcoa_c
R_3hocoa_c,R_3hocoa_c
3mbzalc_c,cpd:C07216_c
3oxoadp_c,cpd:C00846_c
3oxoadp_e,cpd:C00846_e
3oxoadp_p,cpd:C00846_p
coucoa_c,cpd:C00223_c
5odhf2a_c,cpd:C03586_c
4mbzald_c,cpd:C06758_c
4mbzalc_c,cpd:C06757_c
4mcat_c,cpd:C06730_c
2omcm_c,cpd:C07479_c
2hmc_c,cpd:C02501_c
2mb2coa_c,cpd:C03345_c
2mp2coa_c,cpd:C03460_c
C04051_c,cpd:C04051_c
5apentam_c,cpd:C00990_c
nh3_c,cpd:C01342_c
5g2oxpt_c,cpd:C03771_c
dmgly_c,cpd:C01026_c
bz12diol_c,cpd:C06321_c
bzal_c,cpd:C00193_c
34dhbald_c,cpd:C16700_c
ccmuac_c,cpd:C02480_c
conialdh_c,cpd:C02666_c
fer_c,cpd:C01494_c
co2dam_c,cpd:C06504_c
4hbald_c,cpd:C00633_c
ficytc_c,cpd:C00125_c
co1dam_c,cpd:C06505_c
2ahhmp_c,2ahhmp_c
2dhphaccoa_c,2dhphaccoa_c
cala_c,cpd:C02642_c
dhbpt_c,dhbpt_c
C100mclPHA_c,C100mclPHA_c
C120mclPHA_c,C120mclPHA_c
C140mclPHA_c,C140mclPHA_c
C141mclPHA_c,C141mclPHA_c
C80mclPHA_c,C80mclPHA_c
dna5mtc_c,cpd:C02967_c
mclPHAg_c,mclPHAg_c
fer_e,cpd:C01494_e
m_xyl_e,cpd:C07208_e
p_xyl_e,cpd:C06756_e
pentso3_e,pentso3_e
tol_e,cpd:C01455_e
vanln_e,cpd:C00755_e
vanlt_e,cpd:C06672_e
cytcc_c,cytcc_c
ferulcoa_c,cpd:C00406_c
vanln_c,cpd:C00755_c
pentso3_c,pentso3_c
fer_p,cpd:C01494_p
Nforglu_c,cpd:C01045_c
S_gtrdhdlp_c,cpd:C06157_c
glutrna_gln_c,cpd:C06112_c
2maacoa_c,cpd:C03344_c
m_xyl_c,cpd:C07208_c
m_xyl_p,cpd:C07208_p
nfmalm_c,cpd:C18232_c
omaenol_c,cpd:C05364_c
pre3b_c,cpd:C06406_c
pre3a_c,cpd:C05772_c
pre8_c,pre8_c
pentso3_p,pentso3_p
p_xyl_c,cpd:C06756_c
p_xyl_p,cpd:C06756_p
rbrdxOX_c,cpd:C00435_c
seasmet_c,cpd:C05691_c
selmeth_c,cpd:C05335_c
tol_p,cpd:C01455_p
tol_c,cpd:C01455_c
vanlt_c,cpd:C06672_c
vanlt_p,cpd:C06672_p
vanln_p,cpd:C00755_p
pime_e,cpd:C02656_e
4hglusa_c,cpd:C05938_c
acryl_c,cpd:C00511_c
2dmmq6_c,2dmmq6_c
mqn6_c,mqn6_c
focytcc553_c,cpd:C01071_c
pg_HP_c,pg_HP_c
clpn_HP_c,clpn_HP_c
pe_HP_c,pe_HP_c
pa_Hp_c,pa_Hp_c
cdpdag_HP_c,cdpdag_HP_c
lipidX_HP_c,lipidX_HP_c
core_lps_hp_c,core_lps_hp_c
u2hga_HP_c,u2hga_HP_c
mycolate_c,mycolate_c
kmycolate_c,kmycolate_c
mkmycolate_c,mkmycolate_c
tdm2_c,tdm2_c
mmycolate_c,mmycolate_c
tdm1_c,tdm1_c
omtta_c,omtta_c
sl1_c,sl1_c
tres_c,cpd:C20985_c
decda_tb_c,cpd:C20370_c
decd_tb_c,decd_tb_c
fmcbtt_c,fmcbtt_c
dtt_c,cpd:C00265_c
rrppdima_c,rrppdima_c
qh2_c,cpd:C00390_c
prephthACP_c,prephthACP_c
prepphthACP_c,prepphthACP_c
phdcaACP_c,phdcaACP_c
prepphth_c,prepphth_c
peptido_TB2_c,peptido_TB2_c
tamocta_c,tamocta_c
pphthiocerol_c,pphthiocerol_c
peamn_c,cpd:C05332_c
phthcl_c,phthcl_c
phthdl_c,phthdl_c
phthiocerol_c,phthiocerol_c
phdcacoa_c,phdcacoa_c
cdpc19c19g_c,cdpc19c19g_c
ugggmda_c,ugggmda_c
pg190_c,pg190_c
pg160190_c,pg160190_c
frrppdima_c,frrppdima_c
mfrrppdima_c,mfrrppdima_c
pat_c,pat_c
uaGgla_c,cpd:C04851_c
uGgla_c,uGgla_c
uaAgla_c,uaAgla_c
cigam_c,cigam_c
mshfald_c,mshfald_c
cmcbtt_c,cmcbtt_c
Ac2PIM2_c,Ac2PIM2_c
PIM2_c,PIM2_c
PIM1_c,PIM1_c
tmha1_c,tmha1_c
pa190190_c,pa190190_c
tmha2_c,tmha2_c
tmha3_c,tmha3_c
ugagmda_c,ugagmda_c
clpn160190_c,clpn160190_c
fcmcbtt_c,fcmcbtt_c
mbhn_c,mbhn_c
ugma_c,ugma_c
triat_c,triat_c
tmha6_c,tmha6_c
tmha5_c,tmha5_c
mharab__D_c,mharab__D_c
uaagtmda_c,uaagtmda_c
uaaAgtla_c,uaaAgtla_c
galfragund_c,galfragund_c
1msg3p_c,1msg3p_c
adfdRD_c,cpd:C00662_c
coa_e,cpd:C00010_e
bmn_e,bmn_e
mssg_c,mssg_c
kmeroacidACP_c,kmeroacidACP_c
meroacidACP_c,meroacidACP_c
mkmeroacidcyc1AMP_c,mkmeroacidcyc1AMP_c
chexccoa_c,chexccoa_c
mmmeroacidcyc1AMP_c,mmmeroacidcyc1AMP_c
kmeroacidcyc2AMP_c,kmeroacidcyc2AMP_c
mmeroacidcyc2AMP_c,mmeroacidcyc2AMP_c
kmeroacidcyc1ACP_c,kmeroacidcyc1ACP_c
mkmeroacidACP_c,mkmeroacidACP_c
mmmeroacidcyc1ACP_c,mmmeroacidcyc1ACP_c
fdox_c,fdox_c
2dglcn_c,cpd:C02782_c
decdr_tb_c,decdr_tb_c
copre8_c,cpd:C11545_c
cobya_c,cpd:C05773_c
copre4_c,cpd:C11540_c
bmn_c,bmn_c
arabinan_c,arabinan_c
agalfragund_c,agalfragund_c
hpmdtria_c,hpmdtria_c
hmtria_c,hmtria_c
pmocta_c,pmocta_c
tamhexc_c,tamhexc_c
hmocta_c,hmocta_c
tmhexc_c,tmhexc_c
dmbhn_c,dmbhn_c
tamlgnc_c,tamlgnc_c
marach_c,marach_c
tmbhn_c,tmbhn_c
dmarach_c,dmarach_c
m1ocdca_c,m1ocdca_c
4hbzACP_c,4hbzACP_c
homtta_c,homtta_c
4h3npacald_p,4h3npacald_p
4hoxpacd_c,cpd:C03765_c
4h3npacald_c,4h3npacald_c
hphaccoa_c,cpd:C05338_c
3dhphaccoa_c,3dhphaccoa_c
ppoh_c,cpd:C05979_c
rbt_c,cpd:C00474_c
d5kgp_c,cpd:C06893_c
2d5kg_c,2d5kg_c
im4ac_c,cpd:C02835_c
im4act_c,cpd:C05130_c
isoheluc24_c,isoheluc24_c
isopensu24_c,isopensu24_c
isopeluc24_c,isopeluc24_c
anteinsu24_c,anteinsu24_c
anteiluc24_c,anteiluc24_c
isotensu24_c,isotensu24_c
isoteluc24_c,isoteluc24_c
prenoN_ated_c,prenoN_ated_c
palminsu24_c,palminsu24_c
myrisluc24_c,myrisluc24_c
stearnsu24_c,stearnsu24_c
